,"('Cosine_sim', '0')","('Cosine_sim', '1')","('Cosine_sim', '10')","('Cosine_sim', '11')","('Cosine_sim', '12')","('Cosine_sim', '13')","('Cosine_sim', '14')","('Cosine_sim', '15')","('Cosine_sim', '16')","('Cosine_sim', '17')","('Cosine_sim', '18')","('Cosine_sim', '19')","('Cosine_sim', '2')","('Cosine_sim', '20')","('Cosine_sim', '21')","('Cosine_sim', '22')","('Cosine_sim', '23')","('Cosine_sim', '24')","('Cosine_sim', '25')","('Cosine_sim', '26')","('Cosine_sim', '27')","('Cosine_sim', '28')","('Cosine_sim', '29')","('Cosine_sim', '3')","('Cosine_sim', '4')","('Cosine_sim', '5')","('Cosine_sim', '6')","('Cosine_sim', '7')","('Cosine_sim', '8')","('Cosine_sim', '9')","('SE_T104_001', '0')","('SE_T104_001', '1')","('SE_T104_001', '10')","('SE_T104_001', '11')","('SE_T104_001', '12')","('SE_T104_001', '13')","('SE_T104_001', '14')","('SE_T104_001', '15')","('SE_T104_001', '16')","('SE_T104_001', '17')","('SE_T104_001', '18')","('SE_T104_001', '19')","('SE_T104_001', '2')","('SE_T104_001', '20')","('SE_T104_001', '21')","('SE_T104_001', '22')","('SE_T104_001', '23')","('SE_T104_001', '24')","('SE_T104_001', '25')","('SE_T104_001', '26')","('SE_T104_001', '27')","('SE_T104_001', '28')","('SE_T104_001', '29')","('SE_T104_001', '3')","('SE_T104_001', '4')","('SE_T104_001', '5')","('SE_T104_001', '6')","('SE_T104_001', '7')","('SE_T104_001', '8')","('SE_T104_001', '9')","('rent_final', '0')","('rent_final', '1')","('rent_final', '10')","('rent_final', '11')","('rent_final', '12')","('rent_final', '13')","('rent_final', '14')","('rent_final', '15')","('rent_final', '16')","('rent_final', '17')","('rent_final', '18')","('rent_final', '19')","('rent_final', '2')","('rent_final', '20')","('rent_final', '21')","('rent_final', '22')","('rent_final', '23')","('rent_final', '24')","('rent_final', '25')","('rent_final', '26')","('rent_final', '27')","('rent_final', '28')","('rent_final', '29')","('rent_final', '3')","('rent_final', '4')","('rent_final', '5')","('rent_final', '6')","('rent_final', '7')","('rent_final', '8')","('rent_final', '9')","('weighted_rent_final', '0')","('weighted_rent_final', '1')","('weighted_rent_final', '10')","('weighted_rent_final', '11')","('weighted_rent_final', '12')","('weighted_rent_final', '13')","('weighted_rent_final', '14')","('weighted_rent_final', '15')","('weighted_rent_final', '16')","('weighted_rent_final', '17')","('weighted_rent_final', '18')","('weighted_rent_final', '19')","('weighted_rent_final', '2')","('weighted_rent_final', '20')","('weighted_rent_final', '21')","('weighted_rent_final', '22')","('weighted_rent_final', '23')","('weighted_rent_final', '24')","('weighted_rent_final', '25')","('weighted_rent_final', '26')","('weighted_rent_final', '27')","('weighted_rent_final', '28')","('weighted_rent_final', '29')","('weighted_rent_final', '3')","('weighted_rent_final', '4')","('weighted_rent_final', '5')","('weighted_rent_final', '6')","('weighted_rent_final', '7')","('weighted_rent_final', '8')","('weighted_rent_final', '9')",rent_final,city_final,SE_T104_001
941,1.0000000000000007,0.6603224178868438,0.4198058977853542,0.41208594568359125,0.38904954741400444,0.3844567889542474,0.37589143088614163,0.37530219605968274,0.3691240997052021,0.36651685282243107,0.36105903916614757,0.34797127866737054,0.5375021252699496,0.3456253537039376,0.34046655726082564,0.33946290743350505,0.33518437000785684,0.3138614550917796,0.3012447244291784,0.30094434362934624,0.2950878680522624,0.28985952586961905,0.2890756438454501,0.5215874725341184,0.47791041643781695,0.47791041643781695,0.4446203392350691,0.42905388903017794,0.42545818105537114,0.4246269454722117,1398.0,1973.0,1398.0,1554.0,1973.0,1816.0,1398.0,1847.0,2211.0,1816.0,1816.0,1362.0,1264.0,1973.0,1067.0,1930.0,1398.0,1398.0,1847.0,1930.0,1683.0,1683.0,1816.0,1847.0,1814.0,1814.0,1947.0,1816.0,1816.0,1847.0,3647.5,5223.666666666666,2917.5,6379.25,2289.0,3425.0,4281.25,3091.0,3876.0,3337.5,3449.416666666667,3393.25,4136.833333333333,2395.0,7564.333333333332,6117.666666666666,1962.5,2225.0,2830.0,3906.666666666666,4293.333333333333,3143.75,2250.0,2909.666666666667,3417.75,3417.75,5655.0,3955.0,4572.5,2624.25,3647.5000000000023,3449.3042035682424,1224.7837067887708,2628.7992690020496,890.5344140306562,1316.7645021682974,1609.2851884812937,1160.0590880204793,1430.7250104573634,1223.2499962948636,1245.4430673503623,1180.7535413380551,2223.556708554236,827.7727221209306,2575.402527973305,2076.720913375706,657.799326140419,698.3417375792096,852.5225701345748,1175.6892357786458,1266.9105801710464,911.2458844526149,650.4201986522627,1517.64568258344,1633.3783257803489,1633.3783257803489,2514.328018374316,1696.9081311143536,1945.4075328756846,1114.3272616554516,3647.5,Chicago,1398.0
626,0.6807221600392499,0.622777910124209,0.4595350548944976,0.45605452589896944,0.44407284440537975,0.4375605812090601,0.4232955453443143,0.41686062235028665,0.41453132684249483,0.4126301796700203,0.4110518360191551,0.4026626611828603,0.6027283916843045,0.40175348353619034,0.39824879757848447,0.3967099600082218,0.3944565611160454,0.393866956909805,0.3921735796270294,0.3863293059483215,0.38355913544541564,0.37485514695830996,0.3743693314294707,0.602236065893116,0.5757240325706804,0.5569424832505778,0.5527688808083884,0.5303573717336739,0.49099659435391035,0.490918902648778,951.0,1192.0,958.0,1046.0,933.0,898.0,1100.0,1120.0,1240.0,1240.0,1150.0,1092.0,1038.0,1046.0,736.0,1100.0,951.0,1229.0,1192.0,1092.0,944.0,1046.0,1024.0,1407.0,970.0,891.0,951.0,1121.0,1136.0,1140.0,1355.75,955.0,1197.5,595.0,999.0833333333333,1005.0,1284.0,1198.3333333333333,1415.0,1230.0,875.25,1534.333333333333,900.6666666666665,1339.3333333333335,575.0,1607.5,973.3333333333335,1140.1666666666665,1085.75,1034.0,1075.6666666666667,1005.0,860.0,1440.3333333333335,1129.5,745.0,1249.3333333333335,900.6666666666665,1360.0,1392.75,922.889068473213,594.7529041686196,550.2932282361609,271.3524429098868,443.6657776313414,439.7483841151054,543.5114802220995,499.5379791164268,586.5618274821302,507.53512099412495,359.7731194757655,617.8187431415686,542.8573714436635,538.0818322828043,228.99305860762857,637.7112607132166,383.9377194862842,449.07397536999594,425.8024640800472,399.46450235056443,412.5817766941188,376.7294226931015,321.9576250293448,867.4206802413847,650.2802947885835,414.92215002168047,690.59258842328,477.67520614146224,667.7553683213181,683.7273016640856,875.0,Austin,1046.0
1294,0.5524571861574338,0.5103778561773319,0.37527974744179854,0.3728619739771456,0.36551845220868046,0.36223358583944965,0.3615050048828066,0.3610114726467033,0.3526401056034663,0.3468169291366731,0.3375389914377553,0.3359988646114529,0.43639338862342747,0.33539507609286917,0.3269675547099883,0.32566525787256007,0.3255355875889741,0.32504740245695446,0.3164276412125494,0.3148076940361856,0.31395122137677306,0.30811629099184384,0.304939635302459,0.4303421582021703,0.41603808407467396,0.38979200068391295,0.38478659139636234,0.3811309754482908,0.3760286526908396,0.37527974744179854,920.0,1683.0,1236.0,1236.0,917.0,918.0,1370.0,918.0,1236.0,920.0,1236.0,1236.0,1370.0,920.0,1426.0,920.0,1370.0,840.0,1370.0,918.0,1426.0,1398.0,1426.0,1236.0,917.0,1370.0,1021.0,1370.0,1236.0,1236.0,1800.0,2235.0,1683.75,1542.75,1850.0,1195.0,1200.0,1574.0,1156.5,2833.75,1578.333333333333,1462.5,1295.0,1195.0,1457.5,1187.5,1425.0,712.5,1972.5,1222.5,1610.5,1350.0,1685.5,2140.0,1350.0,1723.75,1137.5,2162.5,1683.75,1683.75,994.4229350833808,1140.6945085563368,631.8772747551283,575.2328103532413,676.2091365860589,432.86913507814234,433.80600585936793,568.232057945911,407.8282821304088,982.7924729410474,532.7490414859236,491.39833949424985,565.1294382673386,400.79711593097863,476.5552109898079,386.7274937236651,463.8882123142881,231.59627425058005,624.1535222917537,384.8524059592369,505.618442027293,415.9569928389892,513.9757553022946,920.9322185526445,561.6514135008099,671.903961178895,437.6947477133622,824.1957344069288,633.1382439682012,631.8772747551283,1800.0,Chicago,1236.0
220,0.5007313898526896,0.4805101648622134,0.340418686855577,0.33558491521165207,0.33214277874429743,0.3320875755864482,0.32508073683810884,0.32371999036489857,0.3210645753248232,0.3171302042852089,0.3166543015017962,0.3160179254433791,0.4220027476349742,0.3141397990024145,0.31379327238936333,0.3116096781106405,0.30944380987612563,0.30873748274018586,0.30775358861946867,0.3057618045166021,0.3048461111023125,0.30467740084630257,0.3043908356011622,0.4125748327568478,0.38208699689806336,0.37303235792840167,0.3725896820162491,0.37115342816405034,0.3649269259276075,0.3516626032931578,901.0,967.0,944.0,677.0,799.0,958.0,799.0,767.0,1150.0,717.0,1024.0,898.0,967.0,799.0,998.0,891.0,696.0,799.0,910.0,1019.0,799.0,1087.0,1157.0,967.0,767.0,799.0,1100.0,565.0,1024.0,960.0,1077.3333333333333,1102.5,821.6666666666665,600.0,697.0,1029.75,746.3333333333335,763.0,950.0,706.25,1250.0,1535.5,940.0,850.8333333333335,875.0,709.0,588.3333333333334,787.5,786.6666666666665,893.75,831.6666666666665,1320.0,1121.25,961.5,889.5,798.3333333333335,822.5,720.0,845.0,974.25,539.4546173346309,529.7624567605902,279.71068769966575,201.35094912699125,231.50351678477531,341.967180960145,242.61858992684193,246.9983526484176,305.01134655858203,223.97320677642878,395.8178768772452,485.24552451830857,396.68258277687573,267.28061231788774,274.5691133406929,220.93126178044412,182.05610814378727,243.13076765789637,242.09948971398197,273.27461278671313,253.53034906675654,402.1741691171194,341.2982244178031,396.69070169570915,339.86638374082736,297.8041657461741,306.4550134583649,267.23046827811623,308.3632524088283,342.607291258359,718.0,Dayton,848.0
1126,0.49691075183172245,0.4759847271430495,0.40756184190143036,0.40177984493006197,0.39825929628180373,0.39825929628180373,0.39054838783855833,0.3901073683061903,0.38977152011775174,0.385153896914757,0.36841257059816007,0.36737650414980266,0.4666539599590536,0.3610041203635299,0.36050285392204934,0.3597384325806895,0.3573483947703224,0.35597711634124224,0.35538209650161984,0.3509343460705682,0.3491607884618764,0.3456852797321572,0.3440192328543823,0.46421576409762977,0.4491081662762632,0.44445154418486593,0.438604946300698,0.42424056297280655,0.4186125148907,0.4123714691427799,1370.0,1236.0,1236.0,1370.0,1426.0,1426.0,1370.0,1426.0,1426.0,920.0,1426.0,1370.0,1426.0,1370.0,1021.0,1426.0,920.0,917.0,1370.0,1236.0,1398.0,920.0,1426.0,1426.0,1426.0,1370.0,1370.0,1426.0,918.0,1370.0,1295.0,1318.5,1542.75,1200.0,2268.75,2268.75,1380.0,1796.25,1650.0,995.0,1585.0,1372.5,1457.5,2022.5,1137.5,1385.0,2833.75,1850.0,1710.0,2140.0,1650.0,1357.5,1405.0,1610.5,1425.0,2162.5,1723.75,1630.0,1195.0,1425.0,643.4994236220806,627.5858627381108,628.7660315934316,482.13581391607437,903.5507784393423,903.5507784393423,538.9567752172105,700.7303603199944,643.1230081942904,383.2281274301832,583.9339243980837,504.2242519456042,680.1481466403206,730.1308334352392,410.0719963363311,498.23772912425494,1012.636013680401,658.5576652312982,607.70338501777,750.999500591016,576.1153009620961,469.26776723640336,483.3470221604071,747.6194880792327,639.979136943675,961.1264642997726,756.0452761858282,691.5121176456747,500.2419552943865,587.6293435284614,1685.5,Chicago,1426.0
769,0.7243164423504602,0.6025325051243651,0.39876621554160246,0.3811932417742287,0.38087920305962486,0.36797802037559973,0.3595483233101169,0.34702402460282006,0.33153154872754853,0.32978415580205733,0.3208388598292477,0.314845482317155,0.4543612040531435,0.31444516079990464,0.31367800759728964,0.29705319650196427,0.2954950517404131,0.290019098563659,0.2896315012668411,0.28876352589092114,0.28750051881647654,0.28438401186234336,0.28195038849968823,0.45412267166573234,0.4351967671833493,0.4321242052845751,0.4161960262068989,0.41119911859913,0.4071401590187071,0.4050197725824134,1307.0,1192.0,1192.0,1150.0,1186.0,1150.0,1362.0,1150.0,799.0,1121.0,1150.0,967.0,1192.0,1219.0,967.0,1136.0,1229.0,1100.0,1307.0,1100.0,1092.0,1407.0,1136.0,1150.0,1307.0,1150.0,1100.0,1229.0,1150.0,1150.0,1602.5,1097.5,1225.8333333333335,1182.5,1029.5,3753.0,1813.0,1389.833333333333,798.3333333333335,1660.0,1136.25,932.5,1135.0,1567.9166666666665,932.5,2344.333333333333,1284.0,1234.3333333333335,1273.3333333333335,1531.1666666666665,1462.1666666666665,2207.333333333333,1104.5833333333335,1217.5,1625.0,973.75,1254.1666666666665,1174.1666666666667,1096.25,1263.3333333333333,1160.7170988666126,661.2794243739907,488.8209192180811,450.7610083980254,392.1151395498838,1381.0215104696258,651.8611101612419,482.305556860486,264.6726864008263,547.4416986314152,364.5531544809827,293.593412260747,515.6999666003179,493.0238083708504,292.5047420844726,696.3917103327715,379.41564643469036,357.9802406604098,368.7974449464444,442.14508539331536,420.37367526282475,627.7303088508124,311.437699963614,552.8943527530291,707.1947466729426,420.78094489585504,521.979182867819,482.81629842181184,446.32739932425767,511.6749793624489,1302.5,Austin,1307.0
158,0.6740157465705392,0.5370475841667908,0.33750597771237556,0.33482241362188064,0.32585766480221356,0.3186189566171002,0.31136072370419976,0.3060668842357606,0.30208042562835363,0.30132913647726567,0.29845639201564633,0.2932066675479646,0.4115109821588195,0.29287242760770443,0.291793121093554,0.283481541999647,0.2815551058907771,0.28116688771171344,0.2789783317368862,0.2739517433536435,0.2728068840522153,0.2721433308191768,0.2694445958495011,0.3996507519813315,0.36756573864977315,0.36726668791801087,0.35979949191983,0.3479666666237594,0.3468350546729261,0.3408718339454823,1131.0,1131.0,1131.0,799.0,960.0,1131.0,1131.0,799.0,910.0,1121.0,910.0,944.0,1131.0,944.0,1449.0,1046.0,1209.0,988.0,799.0,1131.0,1140.0,933.0,910.0,910.0,1209.0,565.0,910.0,944.0,910.0,1449.0,893.75,949.0,933.3333333333335,832.0,837.6666666666665,850.0,1485.0,850.8333333333335,1001.25,1049.5,1028.5,745.0,1274.1666666666667,675.0,2036.25,1158.3333333333333,1570.3333333333335,965.0,831.6666666666665,1113.6666666666667,1056.6666666666667,971.5,1032.5,986.0,1379.166666666667,720.0,714.0,800.0,864.5,1770.5833333333335,602.4015734974195,509.65815737428443,315.0055791982172,278.5722481334047,272.96010388265415,270.8261131245352,462.37067470073663,260.4119073372597,302.45802616038907,316.24492873289034,306.96239918809226,218.4389673232336,524.3335764340292,197.6888886352005,594.1637428267493,328.3661194829244,442.13536795048367,271.3260466418035,232.01697922784365,305.0909248481743,288.2659408151742,264.3872458908303,278.2015452146099,394.05564145359284,506.9344145544789,264.4320153009678,256.89683723075865,278.3733332990075,299.8389047647446,603.5419879866386,906.25,Columbia,1131.0
1107,0.4855588993386603,0.4436383675532408,0.3153454365172505,0.3149366482300469,0.31398888300690836,0.30459059403863137,0.30161006273900226,0.2995013137800045,0.2995013137800045,0.2973017374731796,0.29124390762190894,0.2899709076141794,0.4313397352001599,0.2897348854060948,0.27805042178854666,0.2762255436947766,0.2759452595301321,0.2745753026245348,0.2704416185844703,0.2697327953077437,0.26817667790875593,0.26804973498555806,0.2676409275258728,0.4242021215944564,0.3957319374874864,0.3414631746748519,0.337996050734105,0.3357764473936891,0.3298017534753669,0.3161806545554893,1847.0,2214.0,898.0,2114.0,1167.0,2211.0,1683.0,1930.0,1930.0,2211.0,1046.0,1067.0,2849.0,1930.0,1240.0,2185.0,1930.0,1021.0,1814.0,1082.0,2974.0,1370.0,918.0,1412.0,945.0,1149.0,1814.0,2211.0,2060.0,1157.0,2443.5,8120.0,747.0,5366.5,1664.25,3850.0,2932.5,2919.0,2919.0,3483.75,1813.75,1097.5,4345.0,2917.0,1652.0,5361.666666666667,5427.5,1992.5,2915.0,1830.0,7549.0,2577.75,2209.5,3538.333333333333,2344.75,1235.5,3105.166666666667,5161.5,3873.666666666667,1550.75,1186.4631705340164,3602.3435445323153,235.56304107838614,1690.1075227265467,522.5559985442472,1172.6737870487307,884.4715089821241,874.2443349238331,874.2443349238331,1035.7249279221894,528.2436374492373,318.24307110656184,1874.1711494446947,845.1566607295786,459.3392967946791,1481.0292901101604,1497.692896099792,547.0912904793855,788.337318173731,493.61101541317095,2024.4657415331985,690.9652043590223,591.352629368416,1500.9685069083848,927.8924604237837,421.8777523107795,1049.5340702045185,1733.1101332225264,1277.5420590457463,490.31715005192507,2140.0,Chicago,1814.0
842,0.500997094147281,0.490918902648778,0.3968904746384275,0.39661120450660403,0.3866698046604296,0.3845389116001336,0.3736722861008306,0.37176466463334135,0.37091064380132843,0.3623776960406623,0.3599404514866332,0.3570229637411644,0.46408722018213167,0.35417011076827354,0.3534020057621793,0.35242795171964897,0.3487560172134745,0.34769981509452824,0.3442689198855321,0.34184907331101777,0.34115091811961534,0.33736663387946325,0.3279894875371645,0.4578069997289112,0.44271615346951376,0.43870315154483064,0.42578000521537235,0.40717013309090494,0.4070758294440776,0.39948220594199657,1136.0,1046.0,1222.0,1092.0,1140.0,736.0,1229.0,998.0,1186.0,1219.0,1188.0,951.0,1407.0,1240.0,780.0,998.0,951.0,1229.0,1192.0,1219.0,1167.0,711.0,1209.0,951.0,998.0,933.0,958.0,951.0,1046.0,1150.0,1360.0,875.0,1261.25,1534.333333333333,1293.8333333333335,575.0,1322.5,1056.25,1293.5,1185.6666666666667,1440.0,973.3333333333335,1440.3333333333335,1415.0,1026.75,1051.25,1158.0,1140.1666666666665,1085.75,1105.0,1250.0,630.0,1171.6666666666665,1059.0,1228.0,1158.6666666666665,1197.5,1283.1666666666665,1339.3333333333335,1467.5,681.3560480403022,429.55403981768075,500.5781111377167,608.533791447966,500.28628226315254,221.1098741700768,494.18159836834843,392.6764270189668,479.7729177570183,429.6591549388786,518.3142501407518,347.5023513747334,668.4402928023304,501.15070673710704,362.8555094163176,370.48988424528096,403.85946793320346,396.43573917694454,373.78997976571645,377.74322600867464,426.43864764951917,212.54097934406184,384.2943495643777,484.81761271291697,543.6554364605629,508.31071825661036,509.8715562454084,522.4671424444795,545.210227568768,586.24013721988,1392.75,Austin,1140.0
173,0.6290350671376999,0.6239884409502572,0.5169198392441041,0.5117284341457075,0.5100065035326565,0.5054831520940605,0.505165956479976,0.5031457261385248,0.4925975616535584,0.490906526527274,0.4816741907922861,0.4806493153886292,0.6030060443184152,0.4802697959092499,0.4775105391167322,0.4758760188926815,0.47513331540308906,0.4743087559014985,0.47410713244631614,0.4707131572336646,0.46430326497304764,0.4626271595594966,0.4615843165934963,0.5717914951334965,0.5707355632344071,0.564785738156669,0.5326645664889864,0.5310487732869351,0.5253980226562482,0.5193772704806378,1046.0,958.0,1449.0,1082.0,960.0,629.0,711.0,1222.0,1407.0,1449.0,1000.0,958.0,1100.0,560.0,1019.0,807.0,797.0,889.0,1240.0,1236.0,967.0,807.0,1734.0,1092.0,1092.0,1157.0,807.0,958.0,901.0,891.0,1340.1666666666665,1540.0,2036.25,1262.5,1105.6666666666667,607.0,695.0,1850.0,1897.583333333333,1966.333333333333,1675.0,806.25,1261.0833333333335,1520.0,2026.5,762.5,915.0,788.0,1579.6666666666665,2608.333333333333,1209.0,1185.3333333333333,2469.75,1638.0,1539.666666666667,1375.666666666667,1015.0,1850.0,662.5,634.0,843.011829142374,960.9421990633961,1052.578022660807,646.0571481089556,563.8971907392739,306.8282733210947,351.0903397535833,930.819593356271,934.7449230344314,965.2858666614629,806.8042695770793,387.5235105320823,760.4408723892149,730.0100897820598,967.6751075200577,362.85546440566964,434.7469835938265,373.75529965038083,748.931233554364,1227.7768184511417,561.3426473524146,548.3673931311899,1139.9978659067874,936.5944690286673,878.7425221932423,776.9569137908578,540.6545349863212,982.44023058083,348.07619000976445,329.28518948472436,1073.75,Columbia,901.0
1032,0.8857306649055788,0.815051625404392,0.7407763922817836,0.7357155321552816,0.7273296236260323,0.7240686901521503,0.7222460309577536,0.7129117367939353,0.7128918214694638,0.7049691732161342,0.7018291403190137,0.6869123177334702,0.812130407465992,0.677265485953288,0.676210328786143,0.6688061756521284,0.6638034309544281,0.6632358912547249,0.6553973247201794,0.6538643244102988,0.653509236120551,0.653509236120551,0.6522194134352473,0.8045500903879663,0.7813141640598618,0.7695683771479885,0.768028460188937,0.7644260344846718,0.7625547666009257,0.7487932330211685,899.0,899.0,1021.0,899.0,726.0,1683.0,861.0,889.0,1683.0,899.0,861.0,1021.0,840.0,1092.0,1092.0,1407.0,1021.0,1100.0,726.0,1021.0,1021.0,1021.0,1021.0,899.0,899.0,861.0,1021.0,1021.0,1021.0,1021.0,1502.0,1413.0,1518.0,2158.25,1479.5,2890.0,940.0,1159.25,3342.5,1239.5,1022.5,1287.0,779.75,1638.0,1539.666666666667,1897.583333333333,2945.0,1555.5,1461.0,1310.5,1810.25,1810.25,1514.5,840.0,1500.0,1046.25,1885.25,2224.0,1779.25,2146.25,1330.3674586881793,1151.667946696406,1124.4985634837476,1587.8580472741367,1076.0841781547147,2092.5585145397145,678.9112691002885,826.4429308783695,2382.840913261683,873.8092902013983,717.6202959761915,884.0561529229761,633.2586852216073,1109.3608659914858,1041.1385028877316,1269.1154521478845,1954.9011041607907,1031.6634288467246,957.5354914161821,856.8891971396966,1183.0150946872275,1183.0150946872275,987.786301647682,675.8220759258917,1171.9712460897927,805.160914591083,1447.9256545711935,1700.08350069391,1356.7755684746971,1607.097476371683,3433.166666666667,Chicago,899.0
130,0.7383368854593816,0.6099928711080088,0.510455608713827,0.5032908535855865,0.5015164591429241,0.4946708604696478,0.4916020191750338,0.4888784536302991,0.4883263758813885,0.48787527248412693,0.4862563253195316,0.4836613185601189,0.5718595390153921,0.4804715601629025,0.4724384890053294,0.46418722223306913,0.45631945352663233,0.4549936600170957,0.4524560355123273,0.44441837698816744,0.4428264597789503,0.4383925891649492,0.4352847806298205,0.5545516268182785,0.549455413295942,0.5371664732509027,0.5339096465937757,0.528191330394806,0.5138128412492404,0.5105867435563667,910.0,1240.0,1140.0,1140.0,1136.0,1092.0,1046.0,1930.0,1131.0,1140.0,1100.0,1449.0,1140.0,1209.0,1814.0,1121.0,1149.0,1209.0,960.0,944.0,1140.0,1229.0,944.0,990.0,1683.0,933.0,1814.0,1140.0,1683.0,1167.0,1405.833333333333,1350.6666666666667,1455.0,972.75,1252.75,1462.1666666666665,1683.3333333333335,5427.5,1113.6666666666667,1070.0,1277.25,1154.0,1361.25,1166.1666666666665,3152.25,1487.3333333333335,1235.5,1171.6666666666665,1058.0,998.6666666666665,1625.0,1399.0,1251.5,1760.5,4151.25,1072.75,2915.0,1385.25,4293.333333333333,2402.5,1037.9786048083138,823.8970379098839,742.7129106786183,489.5761778253792,628.2747441912982,723.2912431500366,827.530065611307,2653.387807078448,543.8328072732397,522.0265415580158,621.0708915143717,558.1451616183772,778.4437974847025,560.3099177433047,1489.2442269670496,690.4011285346515,563.7826848321542,533.1009049866971,478.69848557204233,443.82581915218316,719.5929971407942,613.311232241764,544.7589029582203,976.2881390135793,2280.9267844447795,576.2453341799059,1556.3466198208562,731.6770404294051,2205.969798430072,1226.684651394171,1498.833333333333,Columbia,1131.0
765,0.5110685570290581,0.5043891557387414,0.34540857325347224,0.3432010103848117,0.34063590197367044,0.340540141533983,0.3385577006798681,0.3341920088211483,0.33304512474520037,0.32625078597840235,0.3130281263094098,0.3100853984066498,0.4405686115840571,0.3025987615976408,0.30213880703723395,0.2865186244399923,0.28473415469333113,0.279137239153638,0.2783799772149426,0.27814763777222457,0.2776531950024684,0.2683652416935391,0.26659791008726075,0.40591763587670454,0.40470100515791596,0.4024219568803836,0.38621720730304654,0.371299040409643,0.3651529832642468,0.3535665313478277,1407.0,1229.0,1046.0,998.0,1219.0,1222.0,892.0,1192.0,1222.0,1100.0,1192.0,1092.0,951.0,998.0,1188.0,1100.0,1304.0,1092.0,1140.0,1046.0,1046.0,1140.0,1150.0,1229.0,2023.0,1188.0,998.0,1188.0,1240.0,1046.0,1382.5,1549.0,920.0,1741.666666666667,1567.9166666666665,1335.3333333333333,1800.75,1579.3333333333335,1127.8333333333335,1899.0,1541.5,1446.6666666666665,1167.25,2541.1666666666665,2082.333333333333,1531.1666666666665,1440.8333333333335,1329.5,1261.25,1275.6666666666665,1154.5,1005.5,1467.5,1392.6666666666665,1974.1666666666665,2289.833333333333,1154.0,1458.0,1433.0,875.0,706.5522800926727,781.2988022393105,317.77588739319447,597.7417597535472,534.0887079695507,454.73460232837857,609.6577794992726,527.8005792648669,375.6193931917952,619.550242572986,482.53285670595517,448.59020969495333,514.2537118714906,768.9538863465382,629.1537091872001,438.7077671217015,410.2544612206413,371.11295945476166,351.1067462623464,354.8236699181011,320.55061363034974,269.84125052285356,391.23243305305516,565.3079608976238,798.9472343492523,921.4792109299317,445.6946572277157,541.3540009172596,523.2642250176656,309.3707149293492,1576.666666666667,Austin,1192.0
